SETTLEMENTDATE,RUNNO,REGIONID,PERIODID,RRP,EEP,INVALIDFLAG,LASTCHANGED,ROP,RAISE6SECRRP,RAISE6SECROP,RAISE60SECRRP,RAISE60SECROP,RAISE5MINRRP,RAISE5MINROP,RAISEREGRRP,RAISEREGROP,LOWER6SECRRP,LOWER6SECROP,LOWER60SECRRP,LOWER60SECROP,LOWER5MINRRP,LOWER5MINROP,LOWERREGRRP,LOWERREGROP,RAISE1SECRRP,RAISE1SECROP,LOWER1SECRRP,LOWER1SECROP,PRICE_STATUS
2025-12-20 16:30:00+11:00,1,TAS1,198,57.75,0,0,"""2025/12/20 16:25:04""",57.75,0.38,0.38,0.38,0.38,0.04,0.04,4.36,4.36,0.38,0.38,0.38,0.38,0.38,0.38,1.11,1.11,0.04,0.04,0.0,0.0,FIRM
2025-12-20 16:30:00+11:00,1,VIC1,198,12.71,0,0,"""2025/12/20 16:25:04""",12.71,0.1,0.1,0.04,0.04,0.04,0.04,7.84,7.84,0.1,0.1,0.38,0.38,0.38,0.38,0.38,0.38,0.04,0.04,0.0,0.0,FIRM
2025-12-20 16:35:00+11:00,1,NSW1,199,61.69,0,0,"""2025/12/20 16:30:04""",61.69,0.1,0.1,0.04,0.04,0.04,0.04,10.0,10.0,0.1,0.1,0.38,0.38,0.38,0.38,0.38,0.38,0.04,0.04,0.0,0.0,FIRM
2025-12-20 16:35:00+11:00,1,QLD1,199,54.73,0,0,"""2025/12/20 16:30:04""",54.73,0.1,0.1,0.04,0.04,0.04,0.04,10.0,10.0,0.1,0.1,0.38,0.38,0.38,0.38,0.38,0.38,0.04,0.04,0.0,0.0,FIRM
2025-12-20 16:35:00+11:00,1,SA1,199,-5.28,0,0,"""2025/12/20 16:30:04""",-5.28,0.1,0.1,0.04,0.04,0.04,0.04,10.0,10.0,0.1,0.1,0.38,0.38,0.38,0.38,0.38,0.38,0.04,0.04,0.0,0.0,FIRM
2025-12-20 16:35:00+11:00,1,TAS1,199,38.83,0,0,"""2025/12/20 16:30:04""",38.83,0.38,0.38,0.38,0.38,0.04,0.04,4.36,4.36,0.38,0.38,0.38,0.38,0.38,0.38,1.11,1.11,0.04,0.04,0.0,0.0,FIRM
2025-12-20 16:35:00+11:00,1,VIC1,199,-5.73,0,0,"""2025/12/20 16:30:04""",-5.73,0.1,0.1,0.04,0.04,0.04,0.04,10.0,10.0,0.1,0.1,0.38,0.38,0.38,0.38,0.38,0.38,0.04,0.04,0.0,0.0,FIRM
2025-12-20 16:40:00+11:00,1,NSW1,200,57.08,0,0,"""2025/12/20 16:35:04""",57.08,0.1,0.1,0.04,0.04,0.09,0.09,10.02,10.02,0.1,0.1,0.28,0.28,0.38,0.38,0.46,0.46,0.04,0.04,0.0,0.0,FIRM
2025-12-20 16:40:00+11:00,1,QLD1,200,51.75,0,0,"""2025/12/20 16:35:04""",51.75,0.1,0.1,0.04,0.04,0.09,0.09,10.02,10.02,0.1,0.1,0.28,0.28,0.38,0.38,0.46,0.46,0.04,0.04,0.0,0.0,FIRM
2025-12-20 16:40:00+11:00,1,SA1,200,6.33,0,0,"""2025/12/20 16:35:04""",6.33,0.1,0.1,0.04,0.04,0.09,0.09,10.02,10.02,0.1,0.1,0.28,0.28,0.38,0.38,0.46,0.46,0.04,0.04,0.0,0.0,FIRM
2025-12-20 16:40:00+11:00,1,TAS1,200,51.82,0,0,"""2025/12/20 16:35:04""",51.82,0.38,0.38,0.38,0.38,0.09,0.09,4.36,4.36,0.38,0.38,0.38,0.38,0.38,0.38,1.11,1.11,0.04,0.04,0.0,0.0,FIRM
2025-12-20 16:40:00+11:00,1,VIC1,200,7.02,0,0,"""2025/12/20 16:35:04""",7.02,0.1,0.1,0.04,0.04,0.09,0.09,10.02,10.02,0.1,0.1,0.28,0.28,0.38,0.38,0.46,0.46,0.04,0.04,0.0,0.0,FIRM
2025-12-20 16:45:00+11:00,1,NSW1,201,107.28,0,0,"""2025/12/20 16:40:04""",107.28,0.1,0.1,0.1,0.1,0.09,0.09,7.83,7.83,0.1,0.1,0.38,0.38,0.38,0.38,0.56,0.56,0.04,0.04,0.0,0.0,FIRM
2025-12-20 16:45:00+11:00,1,QLD1,201,94.34,0,0,"""2025/12/20 16:40:04""",94.34,0.1,0.1,0.1,0.1,0.09,0.09,7.83,7.83,0.1,0.1,0.38,0.38,0.38,0.38,0.56,0.56,0.04,0.04,0.0,0.0,FIRM
2025-12-20 16:45:00+11:00,1,SA1,201,7.71,0,0,"""2025/12/20 16:40:04""",7.71,0.1,0.1,0.1,0.1,0.09,0.09,7.83,7.83,0.1,0.1,0.38,0.38,0.38,0.38,0.56,0.56,0.04,0.04,0.0,0.0,FIRM
2025-12-20 16:45:00+11:00,1,TAS1,201,53.19,0,0,"""2025/12/20 16:40:04""",53.19,0.38,0.38,0.38,0.38,0.09,0.09,4.36,4.36,0.38,0.38,0.38,0.38,0.38,0.38,1.11,1.11,0.04,0.04,0.0,0.0,FIRM
2025-12-20 16:45:00+11:00,1,VIC1,201,8.22,0,0,"""2025/12/20 16:40:04""",8.22,0.1,0.1,0.1,0.1,0.09,0.09,7.83,7.83,0.1,0.1,0.38,0.38,0.38,0.38,0.56,0.56,0.04,0.04,0.0,0.0,FIRM
2025-12-20 16:50:00+11:00,1,NSW1,202,87.51,0,0,"""2025/12/20 16:45:04""",87.51,0.1,0.1,0.1,0.1,0.09,0.09,7.83,7.83,0.1,0.1,0.38,0.38,0.38,0.38,1.0,1.0,0.04,0.04,0.0,0.0,FIRM
2025-12-20 16:50:00+11:00,1,QLD1,202,76.99,0,0,"""2025/12/20 16:45:04""",76.99,0.1,0.1,0.1,0.1,0.09,0.09,7.83,7.83,0.1,0.1,0.38,0.38,0.38,0.38,1.0,1.0,0.04,0.04,0.0,0.0,FIRM
2025-12-20 16:50:00+11:00,1,SA1,202,13.63,0,0,"""2025/12/20 16:45:04""",13.63,0.1,0.1,0.1,0.1,0.09,0.09,7.83,7.83,0.1,0.1,0.38,0.38,0.38,0.38,1.0,1.0,0.04,0.04,0.0,0.0,FIRM
2025-12-20 16:50:00+11:00,1,TAS1,202,59.22,0,0,"""2025/12/20 16:45:04""",59.22,0.38,0.38,0.38,0.38,0.09,0.09,4.36,4.36,0.38,0.38,0.38,0.38,0.38,0.38,1.11,1.11,0.04,0.04,0.0,0.0,FIRM
2025-12-20 16:50:00+11:00,1,VIC1,202,14.07,0,0,"""2025/12/20 16:45:04""",14.07,0.1,0.1,0.1,0.1,0.09,0.09,7.83,7.83,0.1,0.1,0.38,0.38,0.38,0.38,1.0,1.0,0.04,0.04,0.0,0.0,FIRM
2025-12-20 16:55:00+11:00,1,NSW1,203,120.69,0,0,"""2025/12/20 16:50:06""",120.69,0.1,0.1,0.1,0.1,0.09,0.09,10.5,10.5,0.1,0.1,0.28,0.28,0.38,0.38,0.99,0.99,0.04,0.04,0.0,0.0,FIRM
2025-12-20 16:55:00+11:00,1,QLD1,203,92.45,0,0,"""2025/12/20 16:50:06""",92.45,0.1,0.1,0.1,0.1,0.09,0.09,10.5,10.5,0.1,0.1,0.28,0.28,0.38,0.38,0.99,0.99,0.04,0.04,0.0,0.0,FIRM
2025-12-20 16:55:00+11:00,1,SA1,203,8.71,0,0,"""2025/12/20 16:50:06""",8.71,0.1,0.1,0.1,0.1,0.09,0.09,10.5,10.5,0.1,0.1,0.28,0.28,0.38,0.38,0.99,0.99,0.04,0.04,0.0,0.0,FIRM
2025-12-20 16:55:00+11:00,1,TAS1,203,54.27,0,0,"""2025/12/20 16:50:06""",54.27,0.38,0.38,0.38,0.38,0.09,0.09,4.36,4.36,0.1,0.1,0.28,0.28,0.38,0.38,1.11,1.11,0.04,0.04,0.0,0.0,FIRM
2025-12-20 16:55:00+11:00,1,VIC1,203,8.95,0,0,"""2025/12/20 16:50:06""",8.95,0.1,0.1,0.1,0.1,0.09,0.09,10.5,10.5,0.1,0.1,0.28,0.28,0.38,0.38,0.99,0.99,0.04,0.04,0.0,0.0,FIRM
2025-12-20 17:00:00+11:00,1,NSW1,204,158.99,0,0,"""2025/12/20 16:55:06""",158.99,0.1,0.1,0.1,0.1,0.09,0.09,10.0,10.0,0.1,0.1,0.28,0.28,0.37,0.37,1.0,1.0,0.04,0.04,0.0,0.0,FIRM
2025-12-20 17:00:00+11:00,1,QLD1,204,98.73,0,0,"""2025/12/20 16:55:06""",98.73,0.1,0.1,0.1,0.1,0.09,0.09,10.0,10.0,0.1,0.1,0.28,0.28,0.37,0.37,1.0,1.0,0.04,0.04,0.0,0.0,FIRM
2025-12-20 17:00:00+11:00,1,SA1,204,12.97,0,0,"""2025/12/20 16:55:06""",12.97,0.1,0.1,0.1,0.1,0.09,0.09,10.0,10.0,0.1,0.1,0.28,0.28,0.37,0.37,1.0,1.0,0.04,0.04,0.0,0.0,FIRM
2025-12-20 17:00:00+11:00,1,TAS1,204,58.17,0,0,"""2025/12/20 16:55:06""",58.17,0.38,0.38,0.38,0.38,0.09,0.09,4.36,4.36,0.1,0.1,0.28,0.28,0.37,0.37,1.11,1.11,0.04,0.04,0.0,0.0,FIRM
2025-12-20 17:00:00+11:00,1,VIC1,204,12.71,0,0,"""2025/12/20 16:55:06""",12.71,0.1,0.1,0.1,0.1,0.09,0.09,10.0,10.0,0.1,0.1,0.28,0.28,0.37,0.37,1.0,1.0,0.04,0.04,0.0,0.0,FIRM
2025-12-20 17:05:00+11:00,1,NSW1,205,120.01,0,0,"""2025/12/20 17:00:05""",120.01,0.1,0.1,0.1,0.1,0.09,0.09,5.98,5.98,0.1,0.1,0.28,0.28,0.2,0.2,0.2,0.2,0.04,0.04,0.0,0.0,FIRM
2025-12-20 17:05:00+11:00,1,QLD1,205,107.48,0,0,"""2025/12/20 17:00:05""",107.48,0.1,0.1,0.1,0.1,0.09,0.09,5.98,5.98,0.1,0.1,0.28,0.28,0.2,0.2,0.2,0.2,0.04,0.04,0.0,0.0,FIRM
2025-12-20 17:05:00+11:00,1,SA1,205,8.43,0,0,"""2025/12/20 17:00:05""",8.43,0.1,0.1,0.1,0.1,0.09,0.09,5.98,5.98,0.1,0.1,0.28,0.28,0.2,0.2,0.2,0.2,0.04,0.04,0.0,0.0,FIRM
2025-12-20 17:05:00+11:00,1,TAS1,205,54.22,0,0,"""2025/12/20 17:00:05""",54.22,0.38,0.38,0.38,0.38,0.09,0.09,4.36,4.36,0.1,0.1,0.28,0.28,0.2,0.2,1.11,1.11,0.04,0.04,0.0,0.0,FIRM
2025-12-20 17:05:00+11:00,1,VIC1,205,8.95,0,0,"""2025/12/20 17:00:05""",8.95,0.1,0.1,0.1,0.1,0.09,0.09,5.98,5.98,0.1,0.1,0.28,0.28,0.2,0.2,0.2,0.2,0.04,0.04,0.0,0.0,FIRM
2025-12-20 17:10:00+11:00,1,NSW1,206,147.66,0,0,"""2025/12/20 17:05:05""",147.66,0.1,0.1,0.1,0.1,0.09,0.09,5.99,5.99,0.1,0.1,0.28,0.28,0.37,0.37,1.0,1.0,0.04,0.04,0.0,0.0,FIRM
2025-12-20 17:10:00+11:00,1,QLD1,206,131.3,0,0,"""2025/12/20 17:05:05""",131.3,0.1,0.1,0.1,0.1,0.09,0.09,5.99,5.99,0.1,0.1,0.28,0.28,0.37,0.37,1.0,1.0,0.04,0.04,0.0,0.0,FIRM
2025-12-20 17:10:00+11:00,1,SA1,206,38.5,0,0,"""2025/12/20 17:05:05""",38.5,0.1,0.1,0.1,0.1,0.09,0.09,5.99,5.99,0.1,0.1,0.28,0.28,0.37,0.37,1.0,1.0,0.04,0.04,0.0,0.0,FIRM
2025-12-20 17:10:00+11:00,1,TAS1,206,85.1,0,0,"""2025/12/20 17:05:05""",85.1,0.36,0.36,0.36,0.36,0.09,0.09,4.36,4.36,0.38,0.38,0.38,0.38,0.37,0.37,1.11,1.11,0.04,0.04,0.0,0.0,FIRM
2025-12-20 17:10:00+11:00,1,VIC1,206,39.48,0,0,"""2025/12/20 17:05:05""",39.48,0.1,0.1,0.1,0.1,0.09,0.09,5.99,5.99,0.1,0.1,0.28,0.28,0.37,0.37,1.0,1.0,0.04,0.04,0.0,0.0,FIRM
2025-12-20 17:15:00+11:00,1,NSW1,207,145.23,0,0,"""2025/12/20 17:10:06""",145.23,0.1,0.1,0.1,0.1,0.09,0.09,5.99,5.99,0.1,0.1,0.38,0.38,0.38,0.38,1.0,1.0,0.04,0.04,0.0,0.0,FIRM
2025-12-20 17:15:00+11:00,1,QLD1,207,128.43,0,0,"""2025/12/20 17:10:06""",128.43,0.1,0.1,0.1,0.1,0.09,0.09,5.99,5.99,0.1,0.1,0.38,0.38,0.38,0.38,1.0,1.0,0.04,0.04,0.0,0.0,FIRM
2025-12-20 17:15:00+11:00,1,SA1,207,19.29,0,0,"""2025/12/20 17:10:06""",19.29,0.1,0.1,0.1,0.1,0.09,0.09,5.99,5.99,0.1,0.1,0.38,0.38,0.38,0.38,1.0,1.0,0.04,0.04,0.0,0.0,FIRM
2025-12-20 17:15:00+11:00,1,TAS1,207,65.82,0,0,"""2025/12/20 17:10:06""",65.82,0.36,0.36,0.36,0.36,0.09,0.09,4.36,4.36,0.1,0.1,0.38,0.38,0.38,0.38,1.11,1.11,0.04,0.04,0.0,0.0,FIRM
2025-12-20 17:15:00+11:00,1,VIC1,207,20.04,0,0,"""2025/12/20 17:10:06""",20.04,0.1,0.1,0.1,0.1,0.09,0.09,5.99,5.99,0.1,0.1,0.38,0.38,0.38,0.38,1.0,1.0,0.04,0.04,0.0,0.0,FIRM
2025-12-20 17:20:00+11:00,1,NSW1,208,137.75,0,0,"""2025/12/20 17:15:06""",137.75,0.1,0.1,0.1,0.1,0.09,0.09,0.99,0.99,0.1,0.1,0.28,0.28,0.38,0.38,1.0,1.0,0.04,0.04,0.0,0.0,FIRM
2025-12-20 17:20:00+11:00,1,QLD1,208,122.7,0,0,"""2025/12/20 17:15:06""",122.7,0.1,0.1,0.1,0.1,0.09,0.09,0.99,0.99,0.1,0.1,0.28,0.28,0.38,0.38,1.0,1.0,0.04,0.04,0.0,0.0,FIRM
2025-12-20 17:20:00+11:00,1,SA1,208,11.9,0,0,"""2025/12/20 17:15:06""",11.9,0.1,0.1,0.1,0.1,0.09,0.09,0.99,0.99,0.1,0.1,0.28,0.28,0.38,0.38,1.0,1.0,0.04,0.04,0.0,0.0,FIRM
2025-12-20 17:20:00+11:00,1,TAS1,208,58.24,0,0,"""2025/12/20 17:15:06""",58.24,0.36,0.36,0.36,0.36,0.09,0.09,4.36,4.36,0.1,0.1,0.28,0.28,0.38,0.38,1.11,1.11,0.04,0.04,0.0,0.0,FIRM
2025-12-20 17:20:00+11:00,1,VIC1,208,12.71,0,0,"""2025/12/20 17:15:06""",12.71,0.1,0.1,0.1,0.1,0.09,0.09,0.99,0.99,0.1,0.1,0.28,0.28,0.38,0.38,1.0,1.0,0.04,0.04,0.0,0.0,FIRM
2025-12-20 17:25:00+11:00,1,NSW1,209,157.88,0,0,"""2025/12/20 17:20:07""",157.88,0.1,0.1,0.1,0.1,0.09,0.09,12.21,12.21,0.1,0.1,0.28,0.28,0.09,0.09,0.09,0.09,0.04,0.04,0.0,0.0,FIRM
2025-12-20 17:25:00+11:00,1,QLD1,209,141.73,0,0,"""2025/12/20 17:20:07""",141.73,0.1,0.1,0.1,0.1,0.09,0.09,12.21,12.21,0.1,0.1,0.28,0.28,0.09,0.09,0.09,0.09,0.04,0.04,0.0,0.0,FIRM
2025-12-20 17:25:00+11:00,1,SA1,209,25.0,0,0,"""2025/12/20 17:20:07""",25.0,0.1,0.1,0.1,0.1,0.09,0.09,12.21,12.21,0.1,0.1,0.28,0.28,0.09,0.09,0.09,0.09,0.04,0.04,0.0,0.0,FIRM
2025-12-20 17:25:00+11:00,1,TAS1,209,73.8,0,0,"""2025/12/20 17:20:07""",73.8,0.36,0.36,0.36,0.36,0.09,0.09,4.36,4.36,0.1,0.1,0.28,0.28,0.09,0.09,1.11,1.11,0.04,0.04,0.0,0.0,FIRM
2025-12-20 17:25:00+11:00,1,VIC1,209,27.72,0,0,"""2025/12/20 17:20:07""",27.72,0.1,0.1,0.1,0.1,0.09,0.09,12.21,12.21,0.1,0.1,0.28,0.28,0.09,0.09,0.09,0.09,0.04,0.04,0.0,0.0,FIRM
2025-12-20 17:30:00+11:00,1,NSW1,210,158.99,0,0,"""2025/12/20 17:25:07""",158.99,0.29,0.29,0.1,0.1,0.09,0.09,3.98,3.98,0.0,0.0,0.1,0.1,0.1,0.1,1.49,1.49,0.1,0.1,0.0,0.0,FIRM
2025-12-20 17:30:00+11:00,1,QLD1,210,141.73,0,0,"""2025/12/20 17:25:07""",141.73,0.29,0.29,0.1,0.1,0.09,0.09,3.98,3.98,0.0,0.0,0.1,0.1,0.1,0.1,1.49,1.49,0.1,0.1,0.0,0.0,FIRM
2025-12-20 17:30:00+11:00,1,SA1,210,61.64,0,0,"""2025/12/20 17:25:07""",61.64,0.29,0.29,0.1,0.1,0.09,0.09,3.98,3.98,0.0,0.0,0.1,0.1,0.1,0.1,1.49,1.49,0.1,0.1,0.0,0.0,FIRM
2025-12-20 17:30:00+11:00,1,TAS1,210,105.18,0,0,"""2025/12/20 17:25:07""",105.18,0.36,0.36,0.36,0.36,0.0,0.0,6.36,6.36,0.38,0.38,0.38,0.38,0.1,0.1,1.11,1.11,0.1,0.1,0.0,0.0,FIRM
2025-12-20 17:30:00+11:00,1,VIC1,210,64.44,0,0,"""2025/12/20 17:25:07""",64.44,0.29,0.29,0.1,0.1,0.09,0.09,3.98,3.98,0.0,0.0,0.1,0.1,0.1,0.1,1.49,1.49,0.1,0.1,0.0,0.0,FIRM
2025-12-20 17:35:00+11:00,1,NSW1,211,216.4,0,0,"""2025/12/20 17:30:07""",216.4,0.15,0.15,0.1,0.1,0.09,0.09,0.09,0.09,0.0,0.0,0.1,0.1,0.37,0.37,0.37,0.37,0.04,0.04,0.0,0.0,FIRM
2025-12-20 17:35:00+11:00,1,QLD1,211,157.95,0,0,"""2025/12/20 17:30:07""",157.95,0.15,0.15,0.1,0.1,0.09,0.09,0.09,0.09,0.0,0.0,0.1,0.1,0.37,0.37,0.37,0.37,0.04,0.04,0.0,0.0,FIRM
2025-12-20 17:35:00+11:00,1,SA1,211,58.26,0,0,"""2025/12/20 17:30:07""",58.26,0.15,0.15,0.1,0.1,0.09,0.09,0.09,0.09,0.0,0.0,0.1,0.1,0.37,0.37,0.37,0.37,0.04,0.04,0.0,0.0,FIRM
2025-12-20 17:35:00+11:00,1,TAS1,211,105.18,0,0,"""2025/12/20 17:30:07""",105.18,0.36,0.36,0.36,0.36,0.0,0.0,6.36,6.36,0.38,0.38,0.38,0.38,0.38,0.38,1.11,1.11,0.0,0.0,0.0,0.0,FIRM
2025-12-20 17:35:00+11:00,1,VIC1,211,60.67,0,0,"""2025/12/20 17:30:07""",60.67,0.15,0.15,0.1,0.1,0.09,0.09,0.09,0.09,0.0,0.0,0.1,0.1,0.37,0.37,0.37,0.37,0.04,0.04,0.0,0.0,FIRM
2025-12-20 17:40:00+11:00,1,NSW1,212,246.88,0,0,"""2025/12/20 17:35:07""",246.88,0.29,0.29,0.1,0.1,0.09,0.09,1.68,1.68,0.1,0.1,0.1,0.1,0.1,0.1,2.0,2.0,0.04,0.04,0.0,0.0,FIRM
2025-12-20 17:40:00+11:00,1,QLD1,212,220.44,0,0,"""2025/12/20 17:35:07""",220.44,0.29,0.29,0.1,0.1,0.09,0.09,1.68,1.68,0.1,0.1,0.1,0.1,0.1,0.1,2.0,2.0,0.04,0.04,0.0,0.0,FIRM
2025-12-20 17:40:00+11:00,1,SA1,212,36.06,0,0,"""2025/12/20 17:35:07""",36.06,0.29,0.29,0.1,0.1,0.09,0.09,1.68,1.68,0.1,0.1,0.1,0.1,0.1,0.1,2.0,2.0,0.04,0.04,0.0,0.0,FIRM
2025-12-20 17:40:00+11:00,1,TAS1,212,85.1,0,0,"""2025/12/20 17:35:07""",85.1,0.36,0.36,0.36,0.36,0.09,0.09,4.36,4.36,0.1,0.1,0.1,0.1,0.1,0.1,1.11,1.11,0.04,0.04,0.0,0.0,FIRM
2025-12-20 17:40:00+11:00,1,VIC1,212,38.8,0,0,"""2025/12/20 17:35:07""",38.8,0.29,0.29,0.1,0.1,0.09,0.09,1.68,1.68,0.1,0.1,0.1,0.1,0.1,0.1,2.0,2.0,0.04,0.04,0.0,0.0,FIRM
2025-12-20 17:45:00+11:00,1,NSW1,213,299.99,0,0,"""2025/12/20 17:40:08""",299.99,0.23,0.23,0.1,0.1,0.09,0.09,0.09,0.09,0.01,0.01,0.38,0.38,0.38,0.38,0.38,0.38,0.04,0.04,0.0,0.0,FIRM
2025-12-20 17:45:00+11:00,1,QLD1,213,234.43,0,0,"""2025/12/20 17:40:08""",234.43,0.23,0.23,0.1,0.1,0.09,0.09,0.09,0.09,0.01,0.01,0.38,0.38,0.38,0.38,0.38,0.38,0.04,0.04,0.0,0.0,FIRM
2025-12-20 17:45:00+11:00,1,SA1,213,18.93,0,0,"""2025/12/20 17:40:08""",18.93,0.23,0.23,0.1,0.1,0.09,0.09,0.09,0.09,0.01,0.01,0.38,0.38,0.38,0.38,0.38,0.38,0.04,0.04,0.0,0.0,FIRM
2025-12-20 17:45:00+11:00,1,TAS1,213,65.23,0,0,"""2025/12/20 17:40:08""",65.23,0.38,0.38,0.38,0.38,0.09,0.09,4.36,4.36,0.38,0.38,0.38,0.38,0.38,0.38,1.11,1.11,0.04,0.04,0.0,0.0,FIRM
2025-12-20 17:45:00+11:00,1,VIC1,213,20.04,0,0,"""2025/12/20 17:40:08""",20.04,0.23,0.23,0.1,0.1,0.09,0.09,0.09,0.09,0.01,0.01,0.38,0.38,0.38,0.38,0.38,0.38,0.04,0.04,0.0,0.0,FIRM
2025-12-20 17:50:00+11:00,1,NSW1,214,175.61,0,0,"""2025/12/20 17:45:08""",175.61,0.29,0.29,0.1,0.1,0.09,0.09,0.19,0.19,0.39,0.39,0.45,0.45,0.38,0.38,0.72,0.72,0.1,0.1,0.0,0.0,FIRM
2025-12-20 17:50:00+11:00,1,QLD1,214,157.95,0,0,"""2025/12/20 17:45:08""",157.95,0.29,0.29,0.1,0.1,0.09,0.09,0.19,0.19,0.39,0.39,0.45,0.45,0.38,0.38,0.72,0.72,0.1,0.1,0.0,0.0,FIRM
2025-12-20 17:50:00+11:00,1,SA1,214,72.14,0,0,"""2025/12/20 17:45:08""",72.14,0.29,0.29,0.1,0.1,0.09,0.09,0.19,0.19,0.39,0.39,0.45,0.45,0.38,0.38,0.72,0.72,0.1,0.1,0.0,0.0,FIRM
2025-12-20 17:50:00+11:00,1,TAS1,214,110.36,0,0,"""2025/12/20 17:45:08""",110.36,0.38,0.38,5.68,5.68,0.36,0.36,11.66,11.66,0.61,0.61,0.38,0.38,0.38,0.38,1.11,1.11,0.0,0.0,0.0,0.0,FIRM
2025-12-20 17:50:00+11:00,1,VIC1,214,75.67,0,0,"""2025/12/20 17:45:08""",75.67,0.29,0.29,0.1,0.1,0.09,0.09,0.19,0.19,0.39,0.39,0.45,0.45,0.38,0.38,0.72,0.72,0.1,0.1,0.0,0.0,FIRM
2025-12-20 17:55:00+11:00,1,NSW1,215,158.99,0,0,"""2025/12/20 17:50:08""",158.99,0.23,0.23,0.1,0.1,0.09,0.09,0.09,0.09,0.1,0.1,0.36,0.36,0.38,0.38,1.49,1.49,0.04,0.04,0.0,0.0,FIRM
2025-12-20 17:55:00+11:00,1,QLD1,215,125.62,0,0,"""2025/12/20 17:50:08""",125.62,0.23,0.23,0.1,0.1,0.09,0.09,0.09,0.09,0.1,0.1,0.36,0.36,0.38,0.38,1.49,1.49,0.04,0.04,0.0,0.0,FIRM
2025-12-20 17:55:00+11:00,1,SA1,215,73.35,0,0,"""2025/12/20 17:50:08""",73.35,0.23,0.23,0.1,0.1,0.09,0.09,0.09,0.09,0.1,0.1,0.36,0.36,0.38,0.38,1.49,1.49,0.04,0.04,0.0,0.0,FIRM
2025-12-20 17:55:00+11:00,1,TAS1,215,110.36,0,0,"""2025/12/20 17:50:08""",110.36,0.38,0.38,5.8,5.8,0.36,0.36,11.78,11.78,0.62,0.62,0.38,0.38,0.38,0.38,1.11,1.11,0.0,0.0,0.0,0.0,FIRM
2025-12-20 17:55:00+11:00,1,VIC1,215,75.67,0,0,"""2025/12/20 17:50:08""",75.67,0.23,0.23,0.1,0.1,0.09,0.09,0.09,0.09,0.1,0.1,0.36,0.36,0.38,0.38,1.49,1.49,0.04,0.04,0.0,0.0,FIRM
2025-12-20 18:00:00+11:00,1,NSW1,216,159.13,0,0,"""2025/12/20 17:55:08""",159.13,0.15,0.15,0.1,0.1,0.1,0.1,2.0,2.0,0.1,0.1,0.38,0.38,0.37,0.37,4.0,4.0,0.04,0.04,0.0,0.0,FIRM
2025-12-20 18:00:00+11:00,1,QLD1,216,123.71,0,0,"""2025/12/20 17:55:08""",123.71,0.15,0.15,0.1,0.1,0.1,0.1,2.0,2.0,0.1,0.1,0.38,0.38,0.37,0.37,4.0,4.0,0.04,0.04,0.0,0.0,FIRM
2025-12-20 18:00:00+11:00,1,SA1,216,138.0,0,0,"""2025/12/20 17:55:08""",138.0,0.15,0.15,0.1,0.1,0.1,0.1,2.0,2.0,0.1,0.1,0.38,0.38,0.37,0.37,4.0,4.0,0.04,0.04,0.0,0.0,FIRM
2025-12-20 18:00:00+11:00,1,TAS1,216,102.76,0,0,"""2025/12/20 17:55:08""",102.76,0.38,0.38,0.38,0.38,0.36,0.36,6.36,6.36,2.8,2.8,0.38,0.38,0.38,0.38,2.35,2.35,0.0,0.0,0.0,0.0,FIRM
2025-12-20 18:00:00+11:00,1,VIC1,216,138.23,0,0,"""2025/12/20 17:55:08""",138.23,0.15,0.15,0.1,0.1,0.1,0.1,2.0,2.0,0.1,0.1,0.38,0.38,0.37,0.37,4.0,4.0,0.04,0.04,0.0,0.0,FIRM
2025-12-20 18:05:00+11:00,1,NSW1,217,199.7,0,0,"""2025/12/20 18:00:09""",199.7,0.29,0.29,0.1,0.1,0.09,0.09,2.0,2.0,0.1,0.1,0.38,0.38,0.2,0.2,0.2,0.2,0.04,0.04,0.0,0.0,FIRM
2025-12-20 18:05:00+11:00,1,QLD1,217,177.81,0,0,"""2025/12/20 18:00:09""",177.81,0.29,0.29,0.1,0.1,0.09,0.09,2.0,2.0,0.1,0.1,0.38,0.38,0.2,0.2,0.2,0.2,0.04,0.04,0.0,0.0,FIRM
2025-12-20 18:05:00+11:00,1,SA1,217,120.8,0,0,"""2025/12/20 18:00:09""",120.8,0.29,0.29,0.1,0.1,0.09,0.09,2.0,2.0,0.1,0.1,0.38,0.38,0.2,0.2,0.2,0.2,0.04,0.04,0.0,0.0,FIRM
2025-12-20 18:05:00+11:00,1,TAS1,217,105.18,0,0,"""2025/12/20 18:00:09""",105.18,0.38,0.38,0.38,0.38,0.36,0.36,6.36,6.36,0.38,0.38,0.38,0.38,0.38,0.38,1.11,1.11,0.0,0.0,0.0,0.0,FIRM
2025-12-20 18:05:00+11:00,1,VIC1,217,124.78,0,0,"""2025/12/20 18:00:09""",124.78,0.29,0.29,0.1,0.1,0.09,0.09,2.0,2.0,0.1,0.1,0.38,0.38,0.2,0.2,0.2,0.2,0.04,0.04,0.0,0.0,FIRM
2025-12-20 18:10:00+11:00,1,NSW1,218,248.88,0,0,"""2025/12/20 18:05:08""",248.88,0.29,0.29,0.1,0.1,0.09,0.09,2.0,2.0,0.1,0.1,0.38,0.38,0.37,0.37,29.97,29.97,0.04,0.04,0.0,0.0,"""NOT FIRM"""
